"block_id","period","month_index","year","month","car_thefts","water_leak_reports","protected_facility","adjacent_block","distance_band","commercial_area"
"B089","1994-10",10,1994,10,4,0,0,1,"adjacent",0
"B089","1994-11",11,1994,11,7,2,0,1,"adjacent",0
"B089","1994-12",12,1994,12,6,1,0,1,"adjacent",0
"B089","1995-01",13,1995,1,1,1,0,1,"adjacent",0
"B089","1995-02",14,1995,2,2,4,0,1,"adjacent",0
"B089","1995-03",15,1995,3,1,0,0,1,"adjacent",0
"B089","1995-04",16,1995,4,6,3,0,1,"adjacent",0
"B089","1995-05",17,1995,5,4,0,0,1,"adjacent",0
"B089","1995-06",18,1995,6,2,0,0,1,"adjacent",0
"B090","1994-01",1,1994,1,2,0,0,1,"adjacent",0
"B090","1994-02",2,1994,2,1,0,0,1,"adjacent",0
"B090","1994-03",3,1994,3,2,0,0,1,"adjacent",0
"B090","1994-04",4,1994,4,0,2,0,1,"adjacent",0
"B090","1994-05",5,1994,5,1,0,0,1,"adjacent",0
"B090","1994-06",6,1994,6,1,2,0,1,"adjacent",0
"B090","1994-07",7,1994,7,0,1,0,1,"adjacent",0
"B090","1994-08",8,1994,8,4,0,0,1,"adjacent",0
"B090","1994-09",9,1994,9,0,1,0,1,"adjacent",0
"B090","1994-10",10,1994,10,4,1,0,1,"adjacent",0
"B090","1994-11",11,1994,11,1,2,0,1,"adjacent",0
"B090","1994-12",12,1994,12,2,1,0,1,"adjacent",0
"B090","1995-01",13,1995,1,1,2,0,1,"adjacent",0
"B090","1995-02",14,1995,2,4,0,0,1,"adjacent",0
"B090","1995-03",15,1995,3,1,4,0,1,"adjacent",0
"B090","1995-04",16,1995,4,1,1,0,1,"adjacent",0
"B090","1995-05",17,1995,5,2,1,0,1,"adjacent",0
"B090","1995-06",18,1995,6,1,0,0,1,"adjacent",0
"B091","1994-01",1,1994,1,2,2,0,1,"adjacent",0
"B091","1994-02",2,1994,2,6,1,0,1,"adjacent",0
"B091","1994-03",3,1994,3,5,0,0,1,"adjacent",0
"B091","1994-04",4,1994,4,4,1,0,1,"adjacent",0
"B091","1994-05",5,1994,5,1,1,0,1,"adjacent",0
"B091","1994-06",6,1994,6,1,0,0,1,"adjacent",0
"B091","1994-07",7,1994,7,3,2,0,1,"adjacent",0
"B091","1994-08",8,1994,8,5,3,0,1,"adjacent",0
"B091","1994-09",9,1994,9,1,1,0,1,"adjacent",0
"B091","1994-10",10,1994,10,5,1,0,1,"adjacent",0
"B091","1994-11",11,1994,11,3,2,0,1,"adjacent",0
"B091","1994-12",12,1994,12,3,2,0,1,"adjacent",0
"B091","1995-01",13,1995,1,2,0,0,1,"adjacent",0
"B091","1995-02",14,1995,2,6,4,0,1,"adjacent",0
"B091","1995-03",15,1995,3,1,4,0,1,"adjacent",0
"B091","1995-04",16,1995,4,2,1,0,1,"adjacent",0
"B091","1995-05",17,1995,5,4,1,0,1,"adjacent",0
"B091","1995-06",18,1995,6,2,1,0,1,"adjacent",0
"B092","1994-01",1,1994,1,2,4,0,1,"adjacent",1
"B092","1994-02",2,1994,2,1,2,0,1,"adjacent",1
"B092","1994-03",3,1994,3,6,1,0,1,"adjacent",1
"B092","1994-04",4,1994,4,3,4,0,1,"adjacent",1
"B092","1994-05",5,1994,5,3,0,0,1,"adjacent",1
"B092","1994-06",6,1994,6,5,4,0,1,"adjacent",1
"B092","1994-07",7,1994,7,4,0,0,1,"adjacent",1
"B092","1994-08",8,1994,8,2,3,0,1,"adjacent",1
"B092","1994-09",9,1994,9,5,5,0,1,"adjacent",1
"B092","1994-10",10,1994,10,2,3,0,1,"adjacent",1
"B092","1994-11",11,1994,11,4,1,0,1,"adjacent",1
"B092","1994-12",12,1994,12,4,1,0,1,"adjacent",1
"B092","1995-01",13,1995,1,7,2,0,1,"adjacent",1
"B092","1995-02",14,1995,2,4,3,0,1,"adjacent",1
"B092","1995-03",15,1995,3,1,1,0,1,"adjacent",1
"B092","1995-04",16,1995,4,3,2,0,1,"adjacent",1
"B092","1995-05",17,1995,5,4,3,0,1,"adjacent",1
"B092","1995-06",18,1995,6,3,1,0,1,"adjacent",1
"B093","1994-01",1,1994,1,2,0,0,1,"adjacent",1
"B093","1994-02",2,1994,2,7,2,0,1,"adjacent",1
"B093","1994-03",3,1994,3,2,1,0,1,"adjacent",1
"B093","1994-04",4,1994,4,3,3,0,1,"adjacent",1
"B093","1994-05",5,1994,5,4,1,0,1,"adjacent",1
"B093","1994-06",6,1994,6,2,1,0,1,"adjacent",1
"B093","1994-07",7,1994,7,3,1,0,1,"adjacent",1
"B093","1994-08",8,1994,8,1,3,0,1,"adjacent",1
"B093","1994-09",9,1994,9,1,1,0,1,"adjacent",1
"B093","1994-10",10,1994,10,4,1,0,1,"adjacent",1
"B093","1994-11",11,1994,11,3,1,0,1,"adjacent",1
"B093","1994-12",12,1994,12,3,1,0,1,"adjacent",1
"B093","1995-01",13,1995,1,1,0,0,1,"adjacent",1
"B093","1995-02",14,1995,2,3,0,0,1,"adjacent",1
"B093","1995-03",15,1995,3,2,3,0,1,"adjacent",1
"B093","1995-04",16,1995,4,3,4,0,1,"adjacent",1
"B093","1995-05",17,1995,5,2,2,0,1,"adjacent",1
"B093","1995-06",18,1995,6,4,3,0,1,"adjacent",1
"B094","1994-01",1,1994,1,2,2,0,1,"adjacent",0
"B094","1994-02",2,1994,2,5,2,0,1,"adjacent",0
"B094","1994-03",3,1994,3,3,3,0,1,"adjacent",0
"B094","1994-04",4,1994,4,2,1,0,1,"adjacent",0
"B094","1994-05",5,1994,5,4,1,0,1,"adjacent",0
"B094","1994-06",6,1994,6,2,2,0,1,"adjacent",0
"B094","1994-07",7,1994,7,4,0,0,1,"adjacent",0
"B094","1994-08",8,1994,8,0,3,0,1,"adjacent",0
"B094","1994-09",9,1994,9,2,0,0,1,"adjacent",0
"B094","1994-10",10,1994,10,2,1,0,1,"adjacent",0
"B094","1994-11",11,1994,11,2,3,0,1,"adjacent",0
"B094","1994-12",12,1994,12,6,2,0,1,"adjacent",0
"B094","1995-01",13,1995,1,5,3,0,1,"adjacent",0
"B094","1995-02",14,1995,2,2,3,0,1,"adjacent",0
"B094","1995-03",15,1995,3,5,0,0,1,"adjacent",0
"B094","1995-04",16,1995,4,2,1,0,1,"adjacent",0
"B094","1995-05",17,1995,5,2,1,0,1,"adjacent",0
"B094","1995-06",18,1995,6,1,0,0,1,"adjacent",0
"B095","1994-01",1,1994,1,3,1,0,1,"adjacent",0
"B095","1994-02",2,1994,2,1,0,0,1,"adjacent",0
"B095","1994-03",3,1994,3,5,0,0,1,"adjacent",0
"B095","1994-04",4,1994,4,2,1,0,1,"adjacent",0
"B095","1994-05",5,1994,5,1,2,0,1,"adjacent",0
"B095","1994-06",6,1994,6,4,0,0,1,"adjacent",0
"B095","1994-07",7,1994,7,4,1,0,1,"adjacent",0
"B095","1994-08",8,1994,8,1,1,0,1,"adjacent",0
"B095","1994-09",9,1994,9,1,1,0,1,"adjacent",0
"B095","1994-10",10,1994,10,1,3,0,1,"adjacent",0
"B095","1994-11",11,1994,11,0,2,0,1,"adjacent",0
"B095","1994-12",12,1994,12,5,1,0,1,"adjacent",0
"B095","1995-01",13,1995,1,2,2,0,1,"adjacent",0
"B095","1995-02",14,1995,2,2,0,0,1,"adjacent",0
"B095","1995-03",15,1995,3,5,2,0,1,"adjacent",0
"B095","1995-04",16,1995,4,3,2,0,1,"adjacent",0
"B095","1995-05",17,1995,5,4,0,0,1,"adjacent",0
"B095","1995-06",18,1995,6,1,1,0,1,"adjacent",0
"B096","1994-01",1,1994,1,0,1,0,1,"adjacent",0
"B096","1994-02",2,1994,2,3,2,0,1,"adjacent",0
"B096","1994-03",3,1994,3,2,2,0,1,"adjacent",0
"B096","1994-04",4,1994,4,0,2,0,1,"adjacent",0
"B096","1994-05",5,1994,5,1,2,0,1,"adjacent",0
"B096","1994-06",6,1994,6,1,0,0,1,"adjacent",0
"B096","1994-07",7,1994,7,1,1,0,1,"adjacent",0
"B096","1994-08",8,1994,8,2,0,0,1,"adjacent",0
"B096","1994-09",9,1994,9,4,5,0,1,"adjacent",0
"B096","1994-10",10,1994,10,1,0,0,1,"adjacent",0
"B096","1994-11",11,1994,11,1,2,0,1,"adjacent",0
"B096","1994-12",12,1994,12,0,2,0,1,"adjacent",0
"B096","1995-01",13,1995,1,2,1,0,1,"adjacent",0
"B096","1995-02",14,1995,2,3,3,0,1,"adjacent",0
"B096","1995-03",15,1995,3,4,0,0,1,"adjacent",0
"B096","1995-04",16,1995,4,2,1,0,1,"adjacent",0
"B096","1995-05",17,1995,5,2,1,0,1,"adjacent",0
"B096","1995-06",18,1995,6,0,1,0,1,"adjacent",0
"B097","1994-01",1,1994,1,2,3,0,1,"adjacent",1
"B097","1994-02",2,1994,2,3,2,0,1,"adjacent",1
"B097","1994-03",3,1994,3,2,2,0,1,"adjacent",1
"B097","1994-04",4,1994,4,6,1,0,1,"adjacent",1
"B097","1994-05",5,1994,5,5,1,0,1,"adjacent",1
"B097","1994-06",6,1994,6,2,2,0,1,"adjacent",1
"B097","1994-07",7,1994,7,2,0,0,1,"adjacent",1
"B097","1994-08",8,1994,8,4,1,0,1,"adjacent",1
"B097","1994-09",9,1994,9,3,1,0,1,"adjacent",1
"B097","1994-10",10,1994,10,4,3,0,1,"adjacent",1
"B097","1994-11",11,1994,11,2,2,0,1,"adjacent",1
"B097","1994-12",12,1994,12,4,0,0,1,"adjacent",1
"B097","1995-01",13,1995,1,4,5,0,1,"adjacent",1
"B097","1995-02",14,1995,2,0,1,0,1,"adjacent",1
"B097","1995-03",15,1995,3,0,4,0,1,"adjacent",1
"B097","1995-04",16,1995,4,2,1,0,1,"adjacent",1
"B097","1995-05",17,1995,5,5,3,0,1,"adjacent",1
"B097","1995-06",18,1995,6,3,2,0,1,"adjacent",1
"B098","1994-01",1,1994,1,3,0,0,1,"adjacent",0
"B098","1994-02",2,1994,2,5,1,0,1,"adjacent",0
"B098","1994-03",3,1994,3,3,2,0,1,"adjacent",0
"B098","1994-04",4,1994,4,1,2,0,1,"adjacent",0
"B098","1994-05",5,1994,5,1,1,0,1,"adjacent",0
"B098","1994-06",6,1994,6,4,1,0,1,"adjacent",0
"B098","1994-07",7,1994,7,3,3,0,1,"adjacent",0
"B098","1994-08",8,1994,8,2,1,0,1,"adjacent",0
"B098","1994-09",9,1994,9,4,1,0,1,"adjacent",0
"B098","1994-10",10,1994,10,4,4,0,1,"adjacent",0
"B098","1994-11",11,1994,11,2,1,0,1,"adjacent",0
"B098","1994-12",12,1994,12,1,0,0,1,"adjacent",0
"B098","1995-01",13,1995,1,2,1,0,1,"adjacent",0
"B098","1995-02",14,1995,2,1,3,0,1,"adjacent",0
"B098","1995-03",15,1995,3,4,4,0,1,"adjacent",0
"B098","1995-04",16,1995,4,3,6,0,1,"adjacent",0
"B098","1995-05",17,1995,5,4,0,0,1,"adjacent",0
"B098","1995-06",18,1995,6,4,4,0,1,"adjacent",0
"B099","1994-01",1,1994,1,3,1,0,1,"adjacent",1
"B099","1994-02",2,1994,2,3,3,0,1,"adjacent",1
"B099","1994-03",3,1994,3,3,1,0,1,"adjacent",1
"B099","1994-04",4,1994,4,2,0,0,1,"adjacent",1
"B099","1994-05",5,1994,5,2,1,0,1,"adjacent",1
"B099","1994-06",6,1994,6,4,0,0,1,"adjacent",1
"B099","1994-07",7,1994,7,3,1,0,1,"adjacent",1
"B099","1994-08",8,1994,8,4,1,0,1,"adjacent",1
"B099","1994-09",9,1994,9,1,0,0,1,"adjacent",1
"B099","1994-10",10,1994,10,1,4,0,1,"adjacent",1
"B099","1994-11",11,1994,11,1,3,0,1,"adjacent",1
"B099","1994-12",12,1994,12,4,2,0,1,"adjacent",1
"B099","1995-01",13,1995,1,1,0,0,1,"adjacent",1
"B099","1995-02",14,1995,2,2,1,0,1,"adjacent",1
"B099","1995-03",15,1995,3,6,2,0,1,"adjacent",1
"B099","1995-04",16,1995,4,1,0,0,1,"adjacent",1
"B099","1995-05",17,1995,5,4,4,0,1,"adjacent",1
"B099","1995-06",18,1995,6,6,1,0,1,"adjacent",1
"B100","1994-01",1,1994,1,0,2,0,1,"adjacent",1
"B100","1994-02",2,1994,2,3,1,0,1,"adjacent",1
"B100","1994-03",3,1994,3,5,1,0,1,"adjacent",1
"B100","1994-04",4,1994,4,2,1,0,1,"adjacent",1
"B100","1994-05",5,1994,5,2,2,0,1,"adjacent",1
"B100","1994-06",6,1994,6,5,0,0,1,"adjacent",1
"B100","1994-07",7,1994,7,3,1,0,1,"adjacent",1
"B100","1994-08",8,1994,8,1,0,0,1,"adjacent",1
"B100","1994-09",9,1994,9,6,0,0,1,"adjacent",1
"B100","1994-10",10,1994,10,5,0,0,1,"adjacent",1
"B100","1994-11",11,1994,11,2,0,0,1,"adjacent",1
"B100","1994-12",12,1994,12,1,1,0,1,"adjacent",1
"B100","1995-01",13,1995,1,1,2,0,1,"adjacent",1
"B100","1995-02",14,1995,2,0,0,0,1,"adjacent",1
"B100","1995-03",15,1995,3,2,1,0,1,"adjacent",1
"B100","1995-04",16,1995,4,3,1,0,1,"adjacent",1
"B100","1995-05",17,1995,5,1,0,0,1,"adjacent",1
"B100","1995-06",18,1995,6,3,2,0,1,"adjacent",1
"B101","1994-01",1,1994,1,4,1,0,1,"adjacent",1
"B101","1994-02",2,1994,2,0,3,0,1,"adjacent",1
"B101","1994-03",3,1994,3,1,3,0,1,"adjacent",1
"B101","1994-04",4,1994,4,4,4,0,1,"adjacent",1
"B101","1994-05",5,1994,5,5,0,0,1,"adjacent",1
"B101","1994-06",6,1994,6,3,4,0,1,"adjacent",1
"B101","1994-07",7,1994,7,6,2,0,1,"adjacent",1
"B101","1994-08",8,1994,8,4,2,0,1,"adjacent",1
"B101","1994-09",9,1994,9,1,1,0,1,"adjacent",1
"B101","1994-10",10,1994,10,4,4,0,1,"adjacent",1
"B101","1994-11",11,1994,11,4,0,0,1,"adjacent",1
"B101","1994-12",12,1994,12,0,0,0,1,"adjacent",1
"B101","1995-01",13,1995,1,4,0,0,1,"adjacent",1
"B101","1995-02",14,1995,2,2,2,0,1,"adjacent",1
"B101","1995-03",15,1995,3,3,3,0,1,"adjacent",1
"B101","1995-04",16,1995,4,2,1,0,1,"adjacent",1
"B101","1995-05",17,1995,5,5,2,0,1,"adjacent",1
"B101","1995-06",18,1995,6,2,2,0,1,"adjacent",1
"B102","1994-01",1,1994,1,3,2,0,1,"adjacent",1
"B102","1994-02",2,1994,2,7,0,0,1,"adjacent",1
"B102","1994-03",3,1994,3,2,0,0,1,"adjacent",1
"B102","1994-04",4,1994,4,4,1,0,1,"adjacent",1
"B102","1994-05",5,1994,5,4,3,0,1,"adjacent",1
"B102","1994-06",6,1994,6,4,4,0,1,"adjacent",1
"B102","1994-07",7,1994,7,0,2,0,1,"adjacent",1
"B102","1994-08",8,1994,8,3,1,0,1,"adjacent",1
"B102","1994-09",9,1994,9,2,3,0,1,"adjacent",1
"B102","1994-10",10,1994,10,1,4,0,1,"adjacent",1
"B102","1994-11",11,1994,11,1,0,0,1,"adjacent",1
"B102","1994-12",12,1994,12,5,1,0,1,"adjacent",1
"B102","1995-01",13,1995,1,4,3,0,1,"adjacent",1
"B102","1995-02",14,1995,2,2,2,0,1,"adjacent",1
"B102","1995-03",15,1995,3,4,3,0,1,"adjacent",1
"B102","1995-04",16,1995,4,1,1,0,1,"adjacent",1
"B102","1995-05",17,1995,5,2,5,0,1,"adjacent",1
"B102","1995-06",18,1995,6,7,2,0,1,"adjacent",1
"B103","1994-01",1,1994,1,5,2,0,1,"adjacent",1
"B103","1994-02",2,1994,2,4,5,0,1,"adjacent",1
"B103","1994-03",3,1994,3,4,5,0,1,"adjacent",1
"B103","1994-04",4,1994,4,7,2,0,1,"adjacent",1
"B103","1994-05",5,1994,5,3,0,0,1,"adjacent",1
"B103","1994-06",6,1994,6,1,1,0,1,"adjacent",1
"B103","1994-07",7,1994,7,1,0,0,1,"adjacent",1
"B103","1994-08",8,1994,8,1,2,0,1,"adjacent",1
"B103","1994-09",9,1994,9,3,4,0,1,"adjacent",1
"B103","1994-10",10,1994,10,4,4,0,1,"adjacent",1
"B103","1994-11",11,1994,11,7,1,0,1,"adjacent",1
"B103","1994-12",12,1994,12,3,3,0,1,"adjacent",1
"B103","1995-01",13,1995,1,8,2,0,1,"adjacent",1
"B103","1995-02",14,1995,2,2,3,0,1,"adjacent",1
"B103","1995-03",15,1995,3,3,1,0,1,"adjacent",1
"B103","1995-04",16,1995,4,0,2,0,1,"adjacent",1
"B103","1995-05",17,1995,5,6,1,0,1,"adjacent",1
"B103","1995-06",18,1995,6,5,1,0,1,"adjacent",1
"B104","1994-01",1,1994,1,2,2,0,1,"adjacent",0
"B104","1994-02",2,1994,2,7,2,0,1,"adjacent",0
"B104","1994-03",3,1994,3,3,0,0,1,"adjacent",0
"B104","1994-04",4,1994,4,3,3,0,1,"adjacent",0
"B104","1994-05",5,1994,5,2,1,0,1,"adjacent",0
"B104","1994-06",6,1994,6,4,1,0,1,"adjacent",0
"B104","1994-07",7,1994,7,5,2,0,1,"adjacent",0
"B104","1994-08",8,1994,8,2,1,0,1,"adjacent",0
"B104","1994-09",9,1994,9,2,1,0,1,"adjacent",0
"B104","1994-10",10,1994,10,2,0,0,1,"adjacent",0
"B104","1994-11",11,1994,11,1,2,0,1,"adjacent",0
"B104","1994-12",12,1994,12,5,0,0,1,"adjacent",0
"B104","1995-01",13,1995,1,1,1,0,1,"adjacent",0
"B104","1995-02",14,1995,2,4,3,0,1,"adjacent",0
"B104","1995-03",15,1995,3,3,2,0,1,"adjacent",0
"B104","1995-04",16,1995,4,3,1,0,1,"adjacent",0
"B104","1995-05",17,1995,5,1,0,0,1,"adjacent",0
"B104","1995-06",18,1995,6,2,0,0,1,"adjacent",0
"B105","1994-01",1,1994,1,1,2,0,1,"adjacent",1
"B105","1994-02",2,1994,2,4,2,0,1,"adjacent",1
"B105","1994-03",3,1994,3,4,2,0,1,"adjacent",1
"B105","1994-04",4,1994,4,5,2,0,1,"adjacent",1
"B105","1994-05",5,1994,5,4,0,0,1,"adjacent",1
"B105","1994-06",6,1994,6,5,2,0,1,"adjacent",1
"B105","1994-07",7,1994,7,2,0,0,1,"adjacent",1
"B105","1994-08",8,1994,8,1,1,0,1,"adjacent",1
"B105","1994-09",9,1994,9,5,2,0,1,"adjacent",1
"B105","1994-10",10,1994,10,0,0,0,1,"adjacent",1
"B105","1994-11",11,1994,11,6,1,0,1,"adjacent",1
"B105","1994-12",12,1994,12,5,1,0,1,"adjacent",1
"B105","1995-01",13,1995,1,5,1,0,1,"adjacent",1
"B105","1995-02",14,1995,2,3,0,0,1,"adjacent",1
"B105","1995-03",15,1995,3,1,3,0,1,"adjacent",1
"B105","1995-04",16,1995,4,3,2,0,1,"adjacent",1
"B105","1995-05",17,1995,5,1,1,0,1,"adjacent",1
"B105","1995-06",18,1995,6,4,1,0,1,"adjacent",1
"B106","1994-01",1,1994,1,3,1,0,1,"adjacent",0
"B106","1994-02",2,1994,2,3,3,0,1,"adjacent",0
"B106","1994-03",3,1994,3,5,2,0,1,"adjacent",0
"B106","1994-04",4,1994,4,0,0,0,1,"adjacent",0
"B106","1994-05",5,1994,5,1,0,0,1,"adjacent",0
"B106","1994-06",6,1994,6,2,1,0,1,"adjacent",0
"B106","1994-07",7,1994,7,2,2,0,1,"adjacent",0
"B106","1994-08",8,1994,8,2,2,0,1,"adjacent",0
"B106","1994-09",9,1994,9,6,0,0,1,"adjacent",0
"B106","1994-10",10,1994,10,1,2,0,1,"adjacent",0
"B106","1994-11",11,1994,11,4,1,0,1,"adjacent",0
"B106","1994-12",12,1994,12,3,0,0,1,"adjacent",0
"B106","1995-01",13,1995,1,4,2,0,1,"adjacent",0
"B106","1995-02",14,1995,2,1,3,0,1,"adjacent",0
"B106","1995-03",15,1995,3,3,2,0,1,"adjacent",0
"B106","1995-04",16,1995,4,2,3,0,1,"adjacent",0
"B106","1995-05",17,1995,5,4,0,0,1,"adjacent",0
"B106","1995-06",18,1995,6,3,1,0,1,"adjacent",0
"B107","1994-01",1,1994,1,3,2,0,1,"adjacent",1
"B107","1994-02",2,1994,2,3,1,0,1,"adjacent",1
"B107","1994-03",3,1994,3,0,1,0,1,"adjacent",1
"B107","1994-04",4,1994,4,1,0,0,1,"adjacent",1
"B107","1994-05",5,1994,5,2,0,0,1,"adjacent",1
"B107","1994-06",6,1994,6,4,3,0,1,"adjacent",1
"B107","1994-07",7,1994,7,1,0,0,1,"adjacent",1
"B107","1994-08",8,1994,8,0,4,0,1,"adjacent",1
"B107","1994-09",9,1994,9,2,1,0,1,"adjacent",1
"B107","1994-10",10,1994,10,3,0,0,1,"adjacent",1
"B107","1994-11",11,1994,11,3,3,0,1,"adjacent",1
"B107","1994-12",12,1994,12,3,2,0,1,"adjacent",1
"B107","1995-01",13,1995,1,3,0,0,1,"adjacent",1
"B107","1995-02",14,1995,2,0,2,0,1,"adjacent",1
"B107","1995-03",15,1995,3,1,2,0,1,"adjacent",1
"B107","1995-04",16,1995,4,2,2,0,1,"adjacent",1
"B107","1995-05",17,1995,5,3,4,0,1,"adjacent",1
"B107","1995-06",18,1995,6,1,1,0,1,"adjacent",1
"B108","1994-01",1,1994,1,1,4,0,1,"adjacent",1
"B108","1994-02",2,1994,2,2,1,0,1,"adjacent",1
"B108","1994-03",3,1994,3,1,6,0,1,"adjacent",1
"B108","1994-04",4,1994,4,1,3,0,1,"adjacent",1
"B108","1994-05",5,1994,5,1,1,0,1,"adjacent",1
"B108","1994-06",6,1994,6,5,2,0,1,"adjacent",1
"B108","1994-07",7,1994,7,3,2,0,1,"adjacent",1
"B108","1994-08",8,1994,8,6,0,0,1,"adjacent",1
"B108","1994-09",9,1994,9,4,1,0,1,"adjacent",1
"B108","1994-10",10,1994,10,1,0,0,1,"adjacent",1
"B108","1994-11",11,1994,11,2,3,0,1,"adjacent",1
"B108","1994-12",12,1994,12,2,4,0,1,"adjacent",1
"B108","1995-01",13,1995,1,3,1,0,1,"adjacent",1
"B108","1995-02",14,1995,2,2,1,0,1,"adjacent",1
"B108","1995-03",15,1995,3,6,3,0,1,"adjacent",1
"B108","1995-04",16,1995,4,2,0,0,1,"adjacent",1
"B108","1995-05",17,1995,5,2,2,0,1,"adjacent",1
"B108","1995-06",18,1995,6,0,2,0,1,"adjacent",1
"B109","1994-01",1,1994,1,5,0,0,1,"adjacent",0
"B109","1994-02",2,1994,2,4,1,0,1,"adjacent",0
"B109","1994-03",3,1994,3,2,1,0,1,"adjacent",0
"B109","1994-04",4,1994,4,0,1,0,1,"adjacent",0
"B109","1994-05",5,1994,5,3,0,0,1,"adjacent",0
"B109","1994-06",6,1994,6,0,1,0,1,"adjacent",0
"B109","1994-07",7,1994,7,1,2,0,1,"adjacent",0
"B109","1994-08",8,1994,8,1,1,0,1,"adjacent",0
"B109","1994-09",9,1994,9,0,1,0,1,"adjacent",0
"B109","1994-10",10,1994,10,4,3,0,1,"adjacent",0
"B109","1994-11",11,1994,11,6,2,0,1,"adjacent",0
"B109","1994-12",12,1994,12,4,1,0,1,"adjacent",0
"B109","1995-01",13,1995,1,3,0,0,1,"adjacent",0
"B109","1995-02",14,1995,2,0,0,0,1,"adjacent",0
"B109","1995-03",15,1995,3,5,2,0,1,"adjacent",0
"B109","1995-04",16,1995,4,1,1,0,1,"adjacent",0
"B109","1995-05",17,1995,5,1,1,0,1,"adjacent",0
"B109","1995-06",18,1995,6,0,1,0,1,"adjacent",0
"B110","1994-01",1,1994,1,3,1,0,1,"adjacent",0
"B110","1994-02",2,1994,2,3,1,0,1,"adjacent",0
"B110","1994-03",3,1994,3,2,3,0,1,"adjacent",0
"B110","1994-04",4,1994,4,5,3,0,1,"adjacent",0
"B110","1994-05",5,1994,5,3,3,0,1,"adjacent",0
"B110","1994-06",6,1994,6,2,3,0,1,"adjacent",0
"B110","1994-07",7,1994,7,0,1,0,1,"adjacent",0
"B110","1994-08",8,1994,8,2,1,0,1,"adjacent",0
"B110","1994-09",9,1994,9,3,0,0,1,"adjacent",0
"B110","1994-10",10,1994,10,2,1,0,1,"adjacent",0
"B110","1994-11",11,1994,11,2,1,0,1,"adjacent",0
"B110","1994-12",12,1994,12,3,1,0,1,"adjacent",0
"B110","1995-01",13,1995,1,2,1,0,1,"adjacent",0
"B110","1995-02",14,1995,2,2,1,0,1,"adjacent",0
"B110","1995-03",15,1995,3,3,3,0,1,"adjacent",0
"B110","1995-04",16,1995,4,3,3,0,1,"adjacent",0
"B110","1995-05",17,1995,5,4,1,0,1,"adjacent",0
"B110","1995-06",18,1995,6,5,0,0,1,"adjacent",0
"B111","1994-01",1,1994,1,3,0,0,1,"adjacent",0
"B111","1994-02",2,1994,2,2,3,0,1,"adjacent",0
"B111","1994-03",3,1994,3,4,2,0,1,"adjacent",0
"B111","1994-04",4,1994,4,6,2,0,1,"adjacent",0
"B111","1994-05",5,1994,5,1,0,0,1,"adjacent",0
"B111","1994-06",6,1994,6,1,1,0,1,"adjacent",0
"B111","1994-07",7,1994,7,1,1,0,1,"adjacent",0
"B111","1994-08",8,1994,8,0,0,0,1,"adjacent",0
"B111","1994-09",9,1994,9,2,0,0,1,"adjacent",0
"B111","1994-10",10,1994,10,5,1,0,1,"adjacent",0
"B111","1994-11",11,1994,11,2,0,0,1,"adjacent",0
"B111","1994-12",12,1994,12,1,3,0,1,"adjacent",0
"B111","1995-01",13,1995,1,4,1,0,1,"adjacent",0
"B111","1995-02",14,1995,2,2,1,0,1,"adjacent",0
"B111","1995-03",15,1995,3,3,1,0,1,"adjacent",0
"B111","1995-04",16,1995,4,1,3,0,1,"adjacent",0
"B111","1995-05",17,1995,5,4,1,0,1,"adjacent",0
"B111","1995-06",18,1995,6,1,0,0,1,"adjacent",0
"B112","1994-01",1,1994,1,1,3,0,1,"adjacent",0
"B112","1994-02",2,1994,2,1,0,0,1,"adjacent",0
"B112","1994-03",3,1994,3,1,4,0,1,"adjacent",0
"B112","1994-04",4,1994,4,2,0,0,1,"adjacent",0
"B112","1994-05",5,1994,5,4,2,0,1,"adjacent",0
"B112","1994-06",6,1994,6,4,1,0,1,"adjacent",0
"B112","1994-07",7,1994,7,1,1,0,1,"adjacent",0
"B112","1994-08",8,1994,8,2,4,0,1,"adjacent",0
"B112","1994-09",9,1994,9,2,3,0,1,"adjacent",0
"B112","1994-10",10,1994,10,3,0,0,1,"adjacent",0
"B112","1994-11",11,1994,11,4,2,0,1,"adjacent",0
"B112","1994-12",12,1994,12,2,2,0,1,"adjacent",0
"B112","1995-01",13,1995,1,4,0,0,1,"adjacent",0
"B112","1995-02",14,1995,2,3,3,0,1,"adjacent",0
"B112","1995-03",15,1995,3,1,1,0,1,"adjacent",0
"B112","1995-04",16,1995,4,4,0,0,1,"adjacent",0
"B112","1995-05",17,1995,5,6,4,0,1,"adjacent",0
"B112","1995-06",18,1995,6,6,0,0,1,"adjacent",0
"B113","1994-01",1,1994,1,1,0,0,1,"adjacent",1
"B113","1994-02",2,1994,2,5,1,0,1,"adjacent",1
"B113","1994-03",3,1994,3,2,1,0,1,"adjacent",1
"B113","1994-04",4,1994,4,0,6,0,1,"adjacent",1
"B113","1994-05",5,1994,5,2,2,0,1,"adjacent",1
"B113","1994-06",6,1994,6,2,2,0,1,"adjacent",1
"B113","1994-07",7,1994,7,3,0,0,1,"adjacent",1
"B113","1994-08",8,1994,8,2,4,0,1,"adjacent",1
"B113","1994-09",9,1994,9,2,2,0,1,"adjacent",1
"B113","1994-10",10,1994,10,3,1,0,1,"adjacent",1
"B113","1994-11",11,1994,11,2,5,0,1,"adjacent",1
"B113","1994-12",12,1994,12,3,0,0,1,"adjacent",1
